,Lien,Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
17857,https://www.avito.ma/fr/oulfa/voitures/Dacia_Dokker_47507591.htm,Casablanca,Oulfa,Dacia,Dokker,2017,150 000 - 159 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93000
17858,https://www.avito.ma/fr/hay_al_hassani/voitures/Dacia_Logan_49139107.htm,Marrakech,Hay Al Hassani,Dacia,Logan,2018,90 000 - 94 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,90000
17859,https://www.avito.ma/fr/casablanca/voitures/Dacia_Sandro__47852035.htm,Casablanca,,Dacia,Sandero,2012,130 000 - 139 999,Diesel,6,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,62000
17860,https://www.avito.ma/fr/casablanca/voitures/Dacia_Dokker_47852057.htm,Casablanca,,Dacia,Dokker,2018,35 000 - 39 999,Diesel,6,Manuelle,,,Oui,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
17861,https://www.avito.ma/fr/ratba/voitures/Dacia_Logan_46985442.htm,Ratba,,Dacia,Logan,2012,160 000 - 169 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,67000
17862,https://www.avito.ma/fr/f%C3%A8s/voitures/Dacia_Dokker_49149583.htm,Fès,,Dacia,Dokker,2017,10 000 - 14 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,125000
17863,https://www.avito.ma/fr/casablanca/voitures/dacia_dokker_49590506.htm,Casablanca,,Dacia,Dokker,2019,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,110000
17864,https://www.avito.ma/fr/oujda/voitures/Sandero_49149925.htm,Oujda,,Dacia,Sandero,2009,20 000 - 24 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
17865,https://www.avito.ma/fr/settat/voitures/Dacia_Sandero_47852399.htm,Settat,,Dacia,Sandero,2017,60 000 - 64 999,Essence,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,75000
17866,https://www.avito.ma/fr/ain_taoujdate/voitures/Dacia_Sandero_Stepway__49405021.htm,Ain Taoujdate,,Dacia,Sandero,2019,60 000 - 64 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,115000
17867,https://www.avito.ma/fr/casablanca/voitures/dacia_duster__46986668.htm,Casablanca,,Dacia,Duster,2018,90 000 - 94 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,165000
17868,https://www.avito.ma/fr/f%C3%A8s/voitures/dacia_logan_49165635.htm,Fès,,Dacia,Logan,2018,50 000 - 54 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,93000
17869,https://www.avito.ma/fr/bir_rami/voitures/Dacia_logan_model_208_49609752.htm,Kénitra,Bir Rami,Dacia,Logan,2008,160 000 - 169 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,65000
17870,https://www.avito.ma/fr/mechouar_fes_jdid/voitures/Dacia_Dokker_47085778.htm,Méchouar Fès Jdid,,Dacia,Dokker,2014,130 000 - 139 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,93000
17871,https://www.avito.ma/fr/taza/voitures/Logan_46803552.htm,Taza,,Dacia,Logan,2010,120 000 - 129 999,Diesel,6,Automatique,5.0,WW au Maroc,Non,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,67000
17872,https://www.avito.ma/fr/autre_secteur/voitures/Dacia_Docker_2014__49608697.htm,Kénitra,Autre secteur,Dacia,Dokker,2014,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103000
17873,https://www.avito.ma/fr/casablanca/voitures/DACIA_Dokker_46803796.htm,Casablanca,,Dacia,Dokker,2018,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000
17874,https://www.avito.ma/fr/agadir/voitures/_Duster_46804477.htm,Agadir,,Dacia,Duster,2018,5 000 - 9 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,154000
17875,https://www.avito.ma/fr/f%C3%A8s/voitures/Dacia_Logan_49205604.htm,Fès,,Dacia,Logan,2015,10 000 - 14 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60000
17876,https://www.avito.ma/fr/midelt/voitures/Dacia_dokker_47634882.htm,Midelt,Toute la ville,Dacia,Dokker,2018,100 000 - 109 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000
17877,https://www.avito.ma/fr/casablanca/voitures/dacia_46450072.htm,Casablanca,,Dacia,Logan,2015,120 000 - 129 999,Diesel,6,Manuelle,,WW au Maroc,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,87000
17878,https://www.avito.ma/fr/yacoub_el_mansour/voitures/Dacia_logan_49205495.htm,Rabat,Yacoub El Mansour,Dacia,Logan,2015,130 000 - 139 999,Diesel,6,Manuelle,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
17879,https://www.avito.ma/fr/casablanca/voitures/Dacia__dokkir__46806336.htm,Casablanca,,Dacia,Dokker,2016,180 000 - 189 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,88000
17880,https://www.avito.ma/fr/casablanca/voitures/Dacia_47980879.htm,Casablanca,,Dacia,Logan,2013,0 - 4 999,Diesel,6,--,5.0,,Non,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
17881,https://www.avito.ma/fr/hamria/voitures/dacia_logan__47892228.htm,Meknès,Hamria,Dacia,Logan,2016,65 000 - 69 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,89000
17882,https://www.avito.ma/fr/casablanca/voitures/duster_diesel_49631823.htm,Casablanca,,Dacia,Duster,2018,80 000 - 84 999,Diesel,5,Automatique,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,162000
17883,https://www.avito.ma/fr/kh%C3%A9nifra/voitures/dacia__46450250.htm,Khénifra,Toute la ville,Dacia,Duster,2013,150 000 - 159 999,Diesel,7,Manuelle,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105000
17884,https://www.avito.ma/fr/casablanca/voitures/Dacia_dokker__49641694.htm,Casablanca,,Dacia,Dokker,2017,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98000
17885,https://www.avito.ma/fr/f%C3%A8s/voitures/%D9%84%D9%88%D8%BA%D8%A7%D9%86_47047231.htm,Fès,,Dacia,Logan,2016,95 000 - 99 999,Diesel,6,Manuelle,5.0,,Oui,Bon,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,89000
17886,https://www.avito.ma/fr/tanger/voitures/Dacia_Logan_47046898.htm,Tanger,,Dacia,Logan,2016,95 000 - 99 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Endommagé,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87000
17887,https://www.avito.ma/fr/ben_msick/voitures/Dacia_Logan_nos_3amra__46806497.htm,Casablanca,Ben M'sick,Dacia,Logan,2014,110 000 - 119 999,Diesel,6,Manuelle,5.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
17888,https://www.avito.ma/fr/youssoufia/voitures/dacia_stebway_1er_main_tototpion_47636117.htm,Youssoufia,Toute la ville,Dacia,Sandero,2017,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000
17889,https://www.avito.ma/fr/agdal/voitures/DACIA_DUSTER_4WD_110CH_47636201.htm,Fès,Agdal,Dacia,Duster,2012,140 000 - 149 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,93000
17890,https://www.avito.ma/fr/tanger/voitures/Dacia_Logan_Diesel_47046875.htm,Tanger,,Dacia,Logan,2016,95 000 - 99 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87000
17891,https://www.avito.ma/fr/diour_jamaa/voitures/Duster_dacia_47614234.htm,Rabat,Diour Jamaa,Dacia,Duster,2011,120 000 - 129 999,Diesel,5,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,95000
17892,https://www.avito.ma/fr/casablanca/voitures/dacia_docker_49204785.htm,Casablanca,,Dacia,Dokker,2014,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,74000
17893,https://www.avito.ma/fr/oulfa/voitures/Dacia_Dokker_47046617.htm,Casablanca,Oulfa,Dacia,Dokker,2017,100 000 - 109 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,107000
17894,https://www.avito.ma/fr/casablanca/voitures/dokker__49632052.htm,Casablanca,,Dacia,Dokker,2017,150 000 - 159 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93000
17895,https://www.avito.ma/fr/mont_fleuri/voitures/Dacia_Logan_47614311.htm,Fès,Mont fleuri,Dacia,Logan,2008,0 - 4 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
17896,https://www.avito.ma/fr/sidi_slimane/voitures/dacia_logan_46922362.htm,Sidi Slimane,,Dacia,Logan,2013,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62000
17897,https://www.avito.ma/fr/agadir/voitures/dokker_47047255.htm,Agadir,,Dacia,Dokker,2015,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,92000
17898,https://www.avito.ma/fr/el_hajeb/voitures/Dacia_Duster_46636994.htm,El Hajeb,Toute la ville,Dacia,Duster,2013,170 000 - 179 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108000
17899,https://www.avito.ma/fr/ain_chock/voitures/Dacia_Logan_bon_%C3%A9tat__49050646.htm,Casablanca,Aïn Chock,Dacia,Logan,2017,120 000 - 129 999,Diesel,6,Manuelle,5.0,Importée neuve,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96000
17900,https://www.avito.ma/fr/ksar_es-seghir/voitures/dacia_duster__49642079.htm,Ksar es-Seghir,,Dacia,Duster,2018,65 000 - 69 999,Diesel,7,Manuelle,,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,125000
17901,https://www.avito.ma/fr/casablanca/voitures/dacia_49165682.htm,Casablanca,,Dacia,Dokker,2020,60 000 - 64 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,117000
17902,https://www.avito.ma/fr/2_mars/voitures/DACIA_Duster_47794666.htm,Casablanca,2 Mars,Dacia,Duster,2014,110 000 - 119 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,115000
17903,https://www.avito.ma/fr/sidi_bernoussi/voitures/Dacai_stepway_47086514.htm,Casablanca,Sidi Bernoussi,Dacia,Sandero,2018,65 000 - 69 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,110000
17904,https://www.avito.ma/fr/anahda/voitures/DACIA_SANDERO_TRES_BON_ETAT__49216188.htm,Agadir,Anahda,Dacia,Sandero,2019,55 000 - 59 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,106000
17905,https://www.avito.ma/fr/t%C3%A9touan/voitures/sandiro_n9iya_3amra_46454106.htm,Tétouan,,Dacia,Sandero,2014,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,75000
17906,https://www.avito.ma/fr/thar_essouk/voitures/dacia_Logan_49216159.htm,Thar Es-Souk,,Dacia,Logan,2017,150 000 - 159 999,Diesel,5,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,103000
17907,https://www.avito.ma/fr/casablanca/voitures/dockker__5_portes_47216647.htm,Casablanca,,Dacia,Dokker,2019,70 000 - 74 999,Diesel,6,--,5.0,,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000
17908,https://www.avito.ma/fr/agdal/voitures/vente_d_une_dacia_stepway_49165854.htm,Fès,Agdal,Dacia,Sandero,2020,60 000 - 64 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,115000
17909,https://www.avito.ma/fr/taounate/voitures/logan_49216075.htm,Taounate,,Dacia,Logan,2015,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80000
17910,https://www.avito.ma/fr/massira/voitures/%D8%AF%D8%A7%D8%B5%D9%8A%D8%A7__46453533.htm,Marrakech,Massira,Dacia,Logan,2019,50 000 - 54 999,Diesel,7,Manuelle,,WW au Maroc,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000
17911,https://www.avito.ma/fr/ain_harrouda/voitures/Dacia_Dokker_46637566.htm,Ain Harrouda,Toute la ville,Dacia,Dokker,2016,150 000 - 159 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98000
17912,https://www.avito.ma/fr/agadir/voitures/Dacia_logan_49609506.htm,Agadir,,Dacia,Logan,2012,170 000 - 179 999,Diesel,6,Manuelle,3.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
17913,https://www.avito.ma/fr/khouribga/voitures/daciaa_bokker_49049435.htm,Khouribga,,Dacia,Dokker,2018,5 000 - 9 999,Diesel,6,Manuelle,5.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107000
17914,https://www.avito.ma/fr/marrakech/voitures/Dacia_Dokker_49049472.htm,Marrakech,,Dacia,Dokker,2014,190 000 - 199 999,Diesel,6,Manuelle,,WW au Maroc,Non,Excellent,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,88000
17915,https://www.avito.ma/fr/tanger/voitures/Dacia_Duster_49609490.htm,Tanger,,Dacia,Duster,2018,110 000 - 119 999,Diesel,5,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,158000
17916,https://www.avito.ma/fr/gueliz/voitures/DACIA_DUSTER_47087111.htm,Marrakech,Guéliz,Dacia,Duster,2016,15 000 - 19 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000
17917,https://www.avito.ma/fr/casablanca/voitures/Dacia_Logan_47087532.htm,Casablanca,,Dacia,Logan,2014,0 - 4 999,Diesel,6,Manuelle,5.0,,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
17918,https://www.avito.ma/fr/f%C3%A8s/voitures/voiture_47217112.htm,Fès,,Dacia,Logan,2010,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
17919,https://www.avito.ma/fr/nouaceur/voitures/Dacia_Logan_46451340.htm,Nouaceur,,Dacia,Logan,2013,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,68000
17920,https://www.avito.ma/fr/k%C3%A9nitra/voitures/Dacia_Sandero_47088491.htm,Kénitra,,Dacia,Sandero,2017,30 000 - 34 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,113000
17921,https://www.avito.ma/fr/f%C3%A8s/voitures/Dacia_Stepway__49050133.htm,Fès,,Dacia,Sandero,2018,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,118000
17922,https://www.avito.ma/fr/el_hajeb/voitures/Dacia_dokker_47633790.htm,El Hajeb,,Dacia,Dokker,2018,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,115000
17923,https://www.avito.ma/fr/marrakech/voitures/Dacia_Stepway_privilege_premier_main__49166391.htm,Marrakech,,Dacia,Sandero,2018,75 000 - 79 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122000
17924,https://www.avito.ma/fr/sefrou/voitures/%D8%AF%D8%A7%D8%B3%D9%8A%D8%A7_%D8%B3%D9%86%D8%AF%D9%8A%D8%B1%D9%88_47634080.htm,Sefrou,,Dacia,Sandero,2013,20 000 - 24 999,Diesel,6,Manuelle,,,,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68000
17925,https://www.avito.ma/fr/t%C3%A9touan/voitures/Logan_47634086.htm,Tétouan,,Dacia,Logan,2014,190 000 - 199 999,Diesel,6,Manuelle,5.0,,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68000
17926,https://www.avito.ma/fr/massira_1/voitures/Dacia_duster_2019_49642124.htm,Temara,Massira 1,Dacia,Duster,2019,40 000 - 44 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170000
17927,https://www.avito.ma/fr/taroudant/voitures/dasia_46450964.htm,Taroudant,,Dacia,Logan,2018,10 000 - 14 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,100000
17928,https://www.avito.ma/fr/allal_el_fassi/voitures/DUSTER_AUTOMATIQUE_ELEGANCE_43571894.htm,Marrakech,Allal El Fassi,Dacia,Duster,2017,85 000 - 89 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,136000
17929,https://www.avito.ma/fr/f%C3%A8s/voitures/dacia_Logan__48168916.htm,Fès,,Dacia,Logan,2015,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,85000
17930,https://www.avito.ma/fr/anfa/voitures/Dacia_steepway_49153040.htm,Casablanca,Anfa,Dacia,Sandero,2018,45 000 - 49 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000
17931,https://www.avito.ma/fr/mechra_bel_ksiri/voitures/Dacia_Duster_4_4_47609380.htm,Mechra Bel Ksiri,,Dacia,Duster,2013,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,105000
17932,https://www.avito.ma/fr/chichaoua/voitures/Dacia_LOGAN__48880048.htm,Chichaoua,Toute la ville,Dacia,Logan,2010,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
17933,https://www.avito.ma/fr/casablanca/voitures/Dacia_Duster_49389073.htm,Casablanca,,Dacia,Duster,2018,100 000 - 109 999,Diesel,6,Manuelle,5.0,WW au Maroc,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127000
17934,https://www.avito.ma/fr/agdal/voitures/Dacia_Duster_48128184.htm,Rabat,Agdal,Dacia,Duster,2017,95 000 - 99 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,128000
17935,https://www.avito.ma/fr/ouled_oujih/voitures/Sandero_Stepway_48419860.htm,Kénitra,Ouled Oujih,Dacia,Sandero,2018,30 000 - 34 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,117000
17936,https://www.avito.ma/fr/al_maghrib_al_arabi/voitures/Dacia_Sandero__49389348.htm,Kénitra,Al Maghrib Al Arabi,Dacia,Sandero,2011,110 000 - 119 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,66000
17937,https://www.avito.ma/fr/casablanca/voitures/Dacia_Duster_46398284.htm,Casablanca,,Dacia,Duster,2012,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,110000
17938,https://www.avito.ma/fr/f%C3%A8s/voitures/dacia_sandero_stepway_49389468.htm,Fès,,Dacia,Sandero,2011,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,85000
17939,https://www.avito.ma/fr/sal%C3%A9/voitures/Duster_46397893.htm,Salé,,Dacia,Duster,2012,25 000 - 29 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106000
17940,https://www.avito.ma/fr/el_houda/voitures/Dacia_Logan_48419713.htm,Agadir,El Houda,Dacia,Logan,2016,110 000 - 119 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,79000
17941,https://www.avito.ma/fr/zoumi/voitures/Dokker_48419353.htm,Zoumi,,Dacia,Dokker,2017,0 - 4 999,Diesel,7,Manuelle,5.0,WW au Maroc,,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
17942,https://www.avito.ma/fr/safir/voitures/Dacia__48419068.htm,Tétouan,Safir,Dacia,Duster,2010,200 000 - 249 999,Diesel,8,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92000
17943,https://www.avito.ma/fr/aaouinat_hajjaj/voitures/Dacia_Duster_49273103.htm,Fès,Aaouinat Hajjaj,Dacia,Duster,2011,180 000 - 189 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,100000
17944,https://www.avito.ma/fr/tanger/voitures/Stepway_49273266.htm,Tanger,,Dacia,Sandero,2011,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,73000
17945,https://www.avito.ma/fr/khouribga/voitures/dacia_Duster__48418909.htm,Khouribga,Toute la ville,Dacia,Duster,2016,50 000 - 54 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000
17946,https://www.avito.ma/fr/taounate/voitures/Dacia_Logan__48477357.htm,Taounate,,Dacia,Logan,2018,60 000 - 64 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,105000
17947,https://www.avito.ma/fr/youssoufia/voitures/Dacia_sandero_48476840.htm,Youssoufia,,Dacia,Sandero,2014,80 000 - 84 999,Diesel,6,Manuelle,5.0,Dédouanée,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70000
17948,https://www.avito.ma/fr/rabat/voitures/Dacia_Sandero_48476551.htm,Rabat,,Dacia,Sandero,2017,70 000 - 74 999,Essence,7,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000
17949,https://www.avito.ma/fr/sidi_bennour/voitures/Dacia_Logan_46400577.htm,Sidi Bennour,,Dacia,Logan,2012,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,65000
17950,https://www.avito.ma/fr/casablanca/voitures/Logan__49388858.htm,Casablanca,,Dacia,Logan,2012,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,70000
17951,https://www.avito.ma/fr/kh%C3%A9nifra/voitures/_%D8%AF%D8%A7%D8%B3%D9%8A%D8%A7_%D9%84%D9%88%D8%BA%D8%A7%D9%86__49388788.htm,Khénifra,,Dacia,Logan,2017,95 000 - 99 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,98000
17952,https://www.avito.ma/fr/boujdour/voitures/%D8%AF%D8%B5%D9%8A%D8%A7_%D8%AF%D9%88%D9%83%D8%B1_48880155.htm,Boujdour,,Dacia,Dokker,2017,0 - 4 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000
17953,https://www.avito.ma/fr/ancienne_medina/voitures/Dacia_Dustre__48857329.htm,Oujda,Ancienne medina,Dacia,Duster,2014,140 000 - 149 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,112000
17954,https://www.avito.ma/fr/agadir_melloul/voitures/Dacia_Logan__48857400.htm,Agadir Melloul,,Dacia,Logan,2020,20 000 - 24 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,111000
